"aid","eid","ep_num","ep_in_year","special_ep","year","airdate","ad_year","ad_month","ad_day","location_name","location_country","gid","guest_name","wiki_url","cl_pageid","sex","ethnicity","eth_grp","ed_priv","ed_priv_lab","ed_oxbr","ed_oxb_lab","profession_1","profession_notes","uk_pol","pol_cat_1","party_name","party_cat","parl","brex_stage","brex_lr","brex_lr_lab","brex_lr_source","brex_lr_link","brex_cat5","brex_cat_lab","brex_cat_source","brex_cat_link","brex_cat_notes","iraq_stage","party3","iraq_inv","iraq_inv_lab","iraq_inv_source","iraq_inv_link"
4710,"201106",1089,6,0,2011,2011-02-17,2011,2,17,"Barking, England","England","1693","Victoria Barnsley","https://en.wikipedia.org/wiki/Victoria_Barnsley","27591323","1","10","White",NA,"No information","0","Other university","5","CEO - Harper Collins","0",NA,NA,NA,"10-15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4711,"201106",1089,6,0,2011,2011-02-17,2011,2,17,"Barking, England","England","1699","Vince Cable","https://en.wikipedia.org/wiki/Vince_Cable","414916","0","10","White","0","State educated","1","Oxford/Cambridge","1","MP","1","1","Lib Dem","3","10-15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4712,"201106",1089,6,0,2011,2011-02-17,2011,2,17,"Barking, England","England","1724","Yvette Cooper","https://en.wikipedia.org/wiki/Yvette_Cooper","415035","1","10","White","0","State educated","1","Oxford/Cambridge","1","Shadow Home Sec","1","1","Labour","2","10-15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4713,"201107",1090,7,0,2011,2011-02-24,2011,2,24,"Newport, Wales","Wales","66","Shirley Williams","https://en.wikipedia.org/wiki/Shirley_Williams,_Baroness_Williams_of_Crosby","27730062","1","10","White","1","Privately educated","1","Oxford/Cambridge","1","House of Lords, Lord Temporal","1","2","Lib Dem","3","10-15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4714,"201107",1090,7,0,2011,2011-02-24,2011,2,24,"Newport, Wales","Wales","508","Cheryl Gillan","https://en.wikipedia.org/wiki/Cheryl_Gillan","426679","1","10","White","1","Privately educated","0","Other university","1","Sec State for Wales","1","1","Conservative","1","10-15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4715,"201107",1090,7,0,2011,2011-02-24,2011,2,24,"Newport, Wales","Wales","697","Elfyn Llwyd","https://en.wikipedia.org/wiki/Elfyn_Llwyd","416928","0","10","White",NA,"No information","0","Other university","1","MP","1","1","Plaid Cymru","7","10-15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4716,"201107",1090,7,0,2011,2011-02-24,2011,2,24,"Newport, Wales","Wales","738","Fraser Nelson","https://en.wikipedia.org/wiki/Fraser_Nelson","10442592","0","10","White","1","Privately educated","0","Other university","2","Journalist, editor at Spectator","0",NA,NA,NA,"10-15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4717,"201107",1090,7,0,2011,2011-02-24,2011,2,24,"Newport, Wales","Wales","901","Janet Street-Porter","https://en.wikipedia.org/wiki/Janet_Street-Porter","462501","1","10","White","0","State educated","0","Other university","2","Journalist, Media Personality","0",NA,NA,NA,"10-15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4718,"201107",1090,7,0,2011,2011-02-24,2011,2,24,"Newport, Wales","Wales","1391","Peter Hain","https://en.wikipedia.org/wiki/Peter_Hain","41613028","0","10","White","1","Privately educated","0","Other university","1","Shadow Sec for Wales","1","1","Labour","2","10-15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4719,"201108",1091,8,0,2011,2011-03-03,2011,3,3,"Derby, England","England","615","David Starkey","https://en.wikipedia.org/wiki/David_Starkey","211641","0","10","White","0","State educated","1","Oxford/Cambridge","3","Historian, tv presenter","0",NA,NA,NA,"10-15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4720,"201108",1091,8,0,2011,2011-03-03,2011,3,3,"Derby, England","England","838","Iain Duncan Smith","https://en.wikipedia.org/wiki/Iain_Duncan_Smith","159548","0","10","White","0","State educated","99","Did not attend","1","Sec State - Work and Pensions","1","1","Conservative","1","10-15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4721,"201108",1091,8,0,2011,2011-03-03,2011,3,3,"Derby, England","England","1125","Liam Halligan","https://en.wikipedia.org/wiki/Liam_Halligan","5800118","0","10","White","1","Privately educated","0","Other university","2","Journalist","0",NA,NA,NA,"10-15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4722,"201108",1091,8,0,2011,2011-03-03,2011,3,3,"Derby, England","England","1162","Margaret Beckett","https://en.wikipedia.org/wiki/Margaret_Beckett","224819","1","10","White","0","State educated","0","Other university","1","MP","1","1","Labour","2","10-15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4723,"201108",1091,8,0,2011,2011-03-03,2011,3,3,"Derby, England","England","1189","Mark Malloch Brown","https://en.wikipedia.org/wiki/Mark_Malloch_Brown,_Baron_Malloch-Brown","66355522","0","10","White","1","Privately educated","1","Oxford/Cambridge","1","HoL, Lord Temporal","1","2","Crossbencher","7","10-15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4724,"201109",1092,9,0,2011,2011-03-10,2011,3,10,"Edinburgh, Scotland","Scotland","77","Michael Moore","https://en.wikipedia.org/wiki/Michael_Moore_(UK_politician)","36466152","0","10","White","1","Privately educated","0","Other university","1","Sec State - Scotland","1","1","Lib Dem","3","10-15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4725,"201109",1092,9,0,2011,2011-03-10,2011,3,10,"Edinburgh, Scotland","Scotland","389","Annabel Goldie","https://en.wikipedia.org/wiki/Annabel_Goldie","3111139","1","10","White","0","State educated","0","Other university","1","MSP, Leader - Scottish Conservatives","1","4","Conservative","1","10-15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4726,"201109",1092,9,0,2011,2011-03-10,2011,3,10,"Edinburgh, Scotland","Scotland","669","Douglas Alexander","https://en.wikipedia.org/wiki/Douglas_Alexander","413965","0","10","White","0","State educated","0","Other university","1","Shadow Sec - Foreign & Commonwealth","1","1","Labour","2","10-15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4727,"201109",1092,9,0,2011,2011-03-10,2011,3,10,"Edinburgh, Scotland","Scotland","1308","Nick Ferrari","https://en.wikipedia.org/wiki/Nick_Ferrari","2079832","0","10","White",NA,"No information",NA,"No information","2","Journalist, radio presenter LBC","0",NA,NA,NA,"10-15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4728,"201109",1092,9,0,2011,2011-03-10,2011,3,10,"Edinburgh, Scotland","Scotland","1318","Nicola Sturgeon","https://en.wikipedia.org/wiki/Nicola_Sturgeon","579570","1","10","White","0","State educated","0","Other university","1","Dept First Minister Scotland","1","4","SNP","4","10-15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4729,"201109",1092,9,0,2011,2011-03-10,2011,3,10,"Edinburgh, Scotland","Scotland","1357","Patrick Harvie","https://en.wikipedia.org/wiki/Patrick_Harvie","1808142","0","10","White","0","State educated","0","Other university","1","Co-convenor - Scottish Green Party","1","4","Green","5","10-15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4730,"201110",1093,10,0,2011,2011-03-17,2011,3,17,"Eastbourne, England","England","65","Sayeeda Warsi","https://en.wikipedia.org/wiki/Sayeeda_Warsi,_Baroness_Warsi","3779241","1","30","Ethnic minority","0","State educated","0","Other university","1","House of Lords, Lord Temporal","1","2","Conservative","1","10-15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4731,"201110",1093,10,0,2011,2011-03-17,2011,3,17,"Eastbourne, England","England","489","Caroline Lucas","https://en.wikipedia.org/wiki/Caroline_Lucas","415702","1","10","White","1","Privately educated","0","Other university","1","Leader - Green Party","1","1","Green","5","10-15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4732,"201110",1093,10,0,2011,2011-03-17,2011,3,17,"Eastbourne, England","England","510","Chris Bryant","https://en.wikipedia.org/wiki/Chris_Bryant","235641","0","10","White","1","Privately educated","1","Oxford/Cambridge","1","Shadow Minister - Political Reform","1","1","Labour","2","10-15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4733,"201110",1093,10,0,2011,2011-03-17,2011,3,17,"Eastbourne, England","England","1086","Kelvin MacKenzie","https://en.wikipedia.org/wiki/Kelvin_MacKenzie","462495","0","10","White","1","Privately educated","99","Did not attend","2","Journalist","0",NA,NA,NA,"10-15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4734,"201110",1093,10,0,2011,2011-03-17,2011,3,17,"Eastbourne, England","England","1577","Simon Hughes","https://en.wikipedia.org/wiki/Simon_Hughes","354345","0","10","White","1","Privately educated","1","Oxford/Cambridge","1","Dept Leader - Lib Dems","1","1","Lib Dem","3","10-15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4735,"201111",1094,11,0,2011,2011-03-24,2011,3,24,"London, England","England","444","Bianca Jagger","https://en.wikipedia.org/wiki/Bianca_Jagger","1248557","1","10","White",NA,"No information","0","Other university","8","Human rights advocate","0",NA,NA,NA,"10-15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4736,"201111",1094,11,0,2011,2011-03-24,2011,3,24,"London, England","England","573","Danny Alexander","https://en.wikipedia.org/wiki/Danny_Alexander","1854318","0","10","White","0","State educated","1","Oxford/Cambridge","1","Chief Secretary to Treasury","1","1","Lib Dem","3","10-15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4737,"201111",1094,11,0,2011,2011-03-24,2011,3,24,"London, England","England","1088","Ken Livingstone","https://en.wikipedia.org/wiki/Ken_Livingstone","18247224","0","10","White","0","State educated","99","Did not attend","1","Former MP, First Mayor of London","1","91","Labour","2","10-15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4738,"201111",1094,11,0,2011,2011-03-24,2011,3,24,"London, England","England","1295","Niall Ferguson","https://en.wikipedia.org/wiki/Niall_Ferguson","697242","0","10","White","1","Privately educated","1","Oxford/Cambridge","7","Historian","0",NA,NA,NA,"10-15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4739,"201111",1094,11,0,2011,2011-03-24,2011,3,24,"London, England","England","1501","Rory Stewart","https://en.wikipedia.org/wiki/Rory_Stewart","2656347","0","10","White","1","Privately educated","1","Oxford/Cambridge","1","MP","1","1","Conservative","1","10-15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4740,"201112",1095,12,0,2011,2011-03-31,2011,3,31,"Newham, England","England","458","Boris Johnson","https://en.wikipedia.org/wiki/Boris_Johnson","19065069","0","10","White","1","Privately educated","1","Oxford/Cambridge","1","Mayor of London","1","7","Conservative","1","10-15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4741,"201112",1095,12,0,2011,2011-03-31,2011,3,31,"Newham, England","England","549","Clive Anderson","https://en.wikipedia.org/wiki/Clive_Anderson","7462","0","10","White","0","State educated","1","Oxford/Cambridge","3","TV Presenter, comedy writer","0",NA,NA,NA,"10-15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4742,"201112",1095,12,0,2011,2011-03-31,2011,3,31,"Newham, England","England","650","Diane Abbott","https://en.wikipedia.org/wiki/Diane_Abbott","79409","1","20","Ethnic minority","0","State educated","1","Oxford/Cambridge","1","MP, Shadow Minister - Public Health","1","1","Labour","2","10-15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4743,"201112",1095,12,0,2011,2011-03-31,2011,3,31,"Newham, England","England","1192","Mark Serwotka","https://en.wikipedia.org/wiki/Mark_Serwotka","766901","0","10","White",NA,"No information",NA,"No information","6","general Sec - Public & Commercial Service Union, President TUC","0",NA,NA,NA,"10-15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4744,"201112",1095,12,0,2011,2011-03-31,2011,3,31,"Newham, England","England","1545","Sarah Teather","https://en.wikipedia.org/wiki/Sarah_Teather","322202","1","10","White","1","Privately educated","1","Oxford/Cambridge","1","Minister of State - Children & Families","1","1","Lib Dem","3","10-15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4745,"201113",1096,13,0,2011,2011-04-07,2011,4,7,"Oxford, England","England","488","Caroline Flint","https://en.wikipedia.org/wiki/Caroline_Flint","420234","1","10","White","0","State educated","0","Other university","1","Shadow Sec - Communities & Local Govt","1","1","Labour","2","10-15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4746,"201113",1096,13,0,2011,2011-04-07,2011,4,7,"Oxford, England","England","929","Jeremy Hunt","https://en.wikipedia.org/wiki/Jeremy_Hunt_(politician)","47473617","0","10","White","1","Privately educated","1","Oxford/Cambridge","1","Sec State - Culture, Media & Sport","1","1","Conservative","1","10-15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4747,"201113",1096,13,0,2011,2011-04-07,2011,4,7,"Oxford, England","England","954","Jo Swinson","https://en.wikipedia.org/wiki/Jo_Swinson","1863298","1","10","White","0","State educated","0","Other university","1","MP","1","1","Lib Dem","3","10-15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4748,"201113",1096,13,0,2011,2011-04-07,2011,4,7,"Oxford, England","England","1483","Robert Winston","https://en.wikipedia.org/wiki/Robert_Winston","69349178","0","10","White","1","Privately educated","0","Other university","1","Doctor, HoL Lord Temporal","1","2","Labour","2","10-15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4749,"201113",1096,13,0,2011,2011-04-07,2011,4,7,"Oxford, England","England","1571","Simon Callow","https://en.wikipedia.org/wiki/Simon_Callow","170796","0","10","White","0","State educated","0","Other university","3","Actor, director","0",NA,NA,NA,"10-15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4750,"201114",1097,14,0,2011,2011-04-14,2011,4,14,"Liverpool, England","England","334","Alex Salmond","https://en.wikipedia.org/wiki/Alex_Salmond","21234593","0","10","White","0","State educated","0","Other university","1","First Minister Scotland","1","4","SNP","4","10-15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
